Trap.Station.Latitude,Trap.Station.Longitude,Date.Time,StationName,Individual.ID,Sex,Beach
10.86045,-85.85512,10/04/2022,CHAI,Laura,Female,Coloradas
10.86796,-85.85941,06/12/2022,MONO,Laura,Female,Coloradas
10.86796,-85.85941,12/16/2022,MONO,Laura,Female,Coloradas
10.86796,-85.85941,12/17/2022,MONO,Laura,Female,Coloradas
10.87002,-85.8586,02/25/2022,OCTA,Laura,Female,Coloradas
10.86617,-85.8575,10/02/2022,PEREIRA,Laura,Female,Coloradas
10.86617,-85.8575,10/31/2022,PEREIRA,Laura,Female,Coloradas
10.86617,-85.8575,11/01/2022,PEREIRA,Laura,Female,Coloradas
10.86617,-85.8575,11/02/2022,PEREIRA,Laura,Female,Coloradas
10.86617,-85.8575,11/15/2022,PEREIRA,Laura,Female,Coloradas
10.86691,-85.85809,06/14/2022,ZOTA,Laura,Female,Coloradas
10.86691,-85.85809,06/15/2022,ZOTA,Laura,Female,Coloradas
10.86691,-85.85809,06/30/2022,ZOTA,Laura,Female,Coloradas
10.8555,-85.79684,10/21/2022,BLAS,Maike,Female,Potrero Grande
10.8603,-85.85504,03/04/2022,CHAI,Maike,Female,Coloradas
10.8555,-85.79684,11/04/2022,MATA,Maike,Female,Potrero Grande
10.8555,-85.79684,11/13/2022,MATA,Maike,Female,Potrero Grande
10.8555,-85.79684,11/17/2022,MATA,Maike,Female,Potrero Grande
10.8555,-85.79684,11/21/2022,MATA,Maike,Female,Potrero Grande
10.8555,-85.79684,12/31/2022,MATA,Maike,Female,Potrero Grande
10.86796,-85.85941,06/05/2022,MONO,Maike,Female,Coloradas
10.8555,-85.79684,10/20/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,10/28/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,11/10/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,11/18/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,11/22/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,11/23/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,11/24/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/01/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/03/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/12/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/14/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/15/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/16/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/18/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/19/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/27/2022,PATO,Maike,Female,Potrero Grande
10.8555,-85.79684,12/28/2022,PATO,Maike,Female,Potrero Grande
10.86691,-85.85809,06/07/2022,ZOTA,Maike,Female,Coloradas
10.86691,-85.85809,10/05/2022,ZOTA,Maike,Female,Coloradas
10.8555,-85.79684,09/17/2022,MATA,Marco,Male,Potrero Grande
10.8555,-85.79684,10/12/2022,MATA,Marco,Male,Potrero Grande
10.8555,-85.79684,11/01/2022,MATA,Marco,Male,Potrero Grande
10.8555,-85.79684,11/09/2022,MATA,Marco,Male,Potrero Grande
10.8555,-85.79684,10/22/2022,PATO,Marco,Male,Potrero Grande
10.78866,-85.67226,12/24/2022,CARO,Mar?a,Female,Naranjo
10.76491,-85.65644,06/10/2022,CREW,Mar?a,Female,Naranjo
10.80369,-85.68534,04/01/2022,AMSTAR,Mari?ngel,Female,Naranjo
10.76491,-85.65644,04/28/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,05/04/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,05/29/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,07/07/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,10/20/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,03/13/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,05/13/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,05/16/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,06/03/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,11/15/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,12/15/2022,CREW,Mari?ngel,Female,Naranjo
10.78557,-85.66902,10/31/2022,LINA,Mari?ngel,Female,Naranjo
10.76491,-85.65644,01/15/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,02/09/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,05/31/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,06/02/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,07/15/2022,CREW,Mari?ngel,Female,Naranjo
10.80369,-85.68534,11/16/2022,AMSTAR,Mari?ngel,Female,Naranjo
10.76491,-85.65644,02/07/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,02/13/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,03/05/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,03/14/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,03/19/2022,CREW,Mari?ngel,Female,Naranjo
10.76491,-85.65644,04/13/2022,CREW,Mari?ngel,Female,Naranjo
10.79349,-85.67502,02/14/2022,TERE,Mari?ngel,Female,Naranjo
10.79349,-85.67502,07/16/2022,TERE,Mari?ngel,Female,Naranjo
10.78209,-85.6667,10/29/2022,XAVI,Mari?ngel,Female,Naranjo
10.86617,-85.8575,12/06/2022,PEREIRA,Modesta,Female,Coloradas
10.86691,-85.85809,10/04/2022,ZOTA,Modesta,Female,Coloradas
10.76491,-85.65644,05/04/2022,CREW,Noah,Female,Naranjo
10.76491,-85.65644,05/10/2022,CREW,Noah,Female,Naranjo
10.76491,-85.65644,05/31/2022,CREW,Noah,Female,Naranjo
10.76491,-85.65644,06/03/2022,CREW,Noah,Female,Naranjo
10.76491,-85.65644,10/05/2022,CREW,Noah,Female,Naranjo
10.76491,-85.65644,05/13/2022,CREW,Noah,Female,Naranjo
10.76491,-85.65644,03/14/2022,CREW,Noah,Female,Naranjo
10.80168,-85.69473,02/15/2022,JEUC,Pablo,Male,Nancite
10.80168,-85.69473,05/02/2022,JEUC,Pablo,Male,Nancite
10.80369,-85.68534,04/10/2022,AMSTAR,Pablo,Male,Naranjo
10.80369,-85.68534,04/11/2022,AMSTAR,Pablo,Male,Naranjo
10.80369,-85.68534,04/26/2022,AMSTAR,Pablo,Male,Naranjo
10.80369,-85.68534,05/27/2022,AMSTAR,Pablo,Male,Naranjo
10.80762,-85.70203,03/16/2022,GIUL,Pablo,Male,Nancite
10.80762,-85.70203,04/15/2022,GIUL,Pablo,Male,Nancite
10.80762,-85.70203,04/25/2022,GIUL,Pablo,Male,Nancite
10.80371,-85.69659,02/04/2022,CALU,Pablo,Male,Nancite
10.80371,-85.69659,04/04/2022,CALU,Pablo,Male,Nancite
10.80371,-85.69659,07/08/2022,CALU,Pablo,Male,Nancite
10.80762,-85.70203,06/06/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,06/14/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,07/01/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,07/18/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,07/19/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,08/04/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,08/06/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,12/13/2022,JAEM,Pablo,Male,Nancite
10.80168,-85.69473,09/30/2022,JEUC,Pablo,Male,Nancite
10.80168,-85.69473,12/14/2022,JEUC,Pablo,Male,Nancite
10.80168,-85.69473,12/15/2022,JEUC,Pablo,Male,Nancite
10.80762,-85.70203,04/22/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,04/27/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,04/29/2022,JAEM,Pablo,Male,Nancite
10.80762,-85.70203,07/10/2022,JAEM,Pablo,Male,Nancite
10.80371,-85.69659,05/16/2022,CALU,Pablo,Male,Nancite
10.80371,-85.69659,08/13/2022,CALU,Pablo,Male,Nancite
10.80371,-85.69659,08/14/2022,CALU,Pablo,Male,Nancite
10.80762,-85.70203,01/30/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,04/23/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,05/08/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,05/15/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,08/07/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,08/30/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,09/13/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,09/17/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,11/13/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,11/13/2022,LUCI,Pablo,Male,Nancite
10.80762,-85.70203,12/07/2022,LUCI,Pablo,Male,Nancite
10.81126,-85.70466,01/31/2022,LUDI,Pablo,Male,Tule
10.80369,-85.68534,06/02/2022,AMSTAR,Pablo,Male,Naranjo
10.80604,-85.69723,09/16/2022,MONI,Pablo,Male,Nancite
10.80371,-85.69659,05/17/2022,CALU,Pablo,Male,Nancite
10.80371,-85.69659,09/01/2022,CALU,Pablo,Male,Nancite
10.80371,-85.69659,09/19/2022,CALU,Pablo,Male,Nancite
10.80168,-85.69473,05/24/2022,JEUC,Pablo,Male,Nancite
10.80168,-85.69473,05/25/2022,JEUC,Pablo,Male,Nancite
10.80168,-85.69473,06/29/2022,JEUC,Pablo,Male,Nancite
10.80168,-85.69473,06/30/2022,JEUC,Pablo,Male,Nancite
10.80168,-85.69473,12/08/2022,JEUC,Pablo,Male,Nancite
10.80168,-85.69473,12/09/2022,JEUC,Pablo,Male,Nancite
10.80371,-85.69659,05/30/2022,CALU,Pablo,Male,Nancite
10.80369,-85.68534,05/22/2022,AMSTAR,Pablo,Male,Naranjo
10.86691,-85.85809,02/19/2022,ZOTA,Ram?n,Male,Coloradas
10.86691,-85.85809,02/20/2022,ZOTA,Ram?n,Male,Coloradas
10.86691,-85.85809,02/21/2022,ZOTA,Ram?n,Male,Coloradas
10.80168,-85.69473,02/15/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,04/24/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,06/12/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,06/30/2022,JEUC,Rebeca,Female,Nancite
10.80369,-85.68534,04/02/2022,AMSTAR,Rebeca,Female,Naranjo
10.80369,-85.68534,04/10/2022,AMSTAR,Rebeca,Female,Naranjo
10.80369,-85.68534,04/11/2022,AMSTAR,Rebeca,Female,Naranjo
10.80369,-85.68534,04/14/2022,AMSTAR,Rebeca,Female,Naranjo
10.80371,-85.69659,05/07/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,05/14/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,05/18/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,06/03/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,06/08/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,12/01/2022,CALU,Rebeca,Female,Nancite
10.80762,-85.70203,03/15/2022,GIUL,Rebeca,Female,Nancite
10.80762,-85.70203,04/01/2022,GIUL,Rebeca,Female,Nancite
10.80762,-85.70203,04/28/2022,GIUL,Rebeca,Female,Nancite
10.80371,-85.69659,02/05/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,03/31/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,05/12/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,05/30/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,07/08/2022,CALU,Rebeca,Female,Nancite
10.80762,-85.70203,01/30/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,04/21/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,06/06/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,06/09/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,06/16/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,06/17/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,07/01/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,07/02/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,07/18/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,07/19/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,08/07/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,09/11/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,09/12/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,09/13/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,09/15/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,09/16/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,10/07/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,12/07/2022,JAEM,Rebeca,Female,Nancite
10.80168,-85.69473,04/09/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,05/20/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,06/01/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,08/04/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,12/09/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,12/13/2022,JEUC,Rebeca,Female,Nancite
10.80762,-85.70203,04/22/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,04/23/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,04/25/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,04/27/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,04/29/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,08/08/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,11/26/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,11/28/2022,JAEM,Rebeca,Female,Nancite
10.80762,-85.70203,12/11/2022,JAEM,Rebeca,Female,Nancite
10.80371,-85.69659,04/04/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,05/06/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,05/24/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,07/07/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,08/13/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,09/09/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,11/15/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,12/12/2022,CALU,Rebeca,Female,Nancite
10.80369,-85.68534,04/26/2022,AMSTAR,Rebeca,Female,Naranjo
10.80369,-85.68534,05/13/2022,AMSTAR,Rebeca,Female,Naranjo
10.80762,-85.70203,01/29/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,03/02/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,04/18/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,05/02/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,05/03/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,05/05/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,05/09/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,05/11/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,05/15/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,06/13/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,06/14/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,06/21/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,06/29/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,07/06/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,07/30/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,08/05/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,08/06/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,08/24/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,08/29/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,08/30/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,09/14/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,10/13/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,11/09/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,11/13/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,11/14/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,12/08/2022,LUCI,Rebeca,Female,Nancite
10.80762,-85.70203,12/14/2022,LUCI,Rebeca,Female,Nancite
10.81126,-85.70466,01/31/2022,LUDI,Rebeca,Female,Tule
10.80371,-85.69659,10/11/2022,CALU,Rebeca,Female,Nancite
10.80369,-85.68534,10/06/2022,AMSTAR,Rebeca,Female,Naranjo
10.80369,-85.68534,10/09/2022,AMSTAR,Rebeca,Female,Naranjo
10.80369,-85.68534,10/10/2022,AMSTAR,Rebeca,Female,Naranjo
10.80369,-85.68534,12/02/2022,AMSTAR,Rebeca,Female,Naranjo
10.80369,-85.68534,12/03/2022,AMSTAR,Rebeca,Female,Naranjo
10.80604,-85.69723,05/08/2022,MONI,Rebeca,Female,Nancite
10.80604,-85.69723,11/29/2022,MONI,Rebeca,Female,Nancite
10.80371,-85.69659,05/16/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,05/17/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,09/01/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,10/08/2022,CALU,Rebeca,Female,Nancite
10.80168,-85.69473,02/03/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,02/04/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,04/13/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,05/23/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,05/25/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,05/26/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,05/29/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,06/04/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,07/09/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,07/10/2022,JEUC,Rebeca,Female,Nancite
10.80168,-85.69473,08/10/2022,JEUC,Rebeca,Female,Nancite
10.80371,-85.69659,07/12/2022,CALU,Rebeca,Female,Nancite
10.80371,-85.69659,12/04/2022,CALU,Rebeca,Female,Nancite
10.80369,-85.68534,05/22/2022,AMSTAR,Rebeca,Female,Naranjo
10.87002,-85.8586,04/09/2022,OCTA,Rogelio,Male,Coloradas
10.80369,-85.68534,01/02/2022,AMSTAR,Saro,Male,Naranjo
10.80369,-85.68534,01/03/2022,AMSTAR,Saro,Male,Naranjo
10.80369,-85.68534,01/11/2022,AMSTAR,Saro,Male,Naranjo
10.80369,-85.68534,07/14/2022,AMSTAR,Saro,Male,Naranjo
10.86045,-85.85512,10/23/2022,CHAI,Saro,Male,Coloradas
10.86045,-85.85512,10/26/2022,CHAI,Saro,Male,Coloradas
10.86045,-85.85512,11/03/2022,CHAI,Saro,Male,Coloradas
10.86045,-85.85512,11/05/2022,CHAI,Saro,Male,Coloradas
10.76491,-85.65644,01/26/2022,CREW,Saro,Male,Naranjo
10.76491,-85.65644,03/27/2022,CREW,Saro,Male,Naranjo
10.80168,-85.69473,02/09/2022,JEUC,Saro,Male,Nancite
10.80168,-85.69473,07/25/2022,JEUC,Saro,Male,Nancite
10.80369,-85.68534,02/15/2022,AMSTAR,Saro,Male,Naranjo
10.80369,-85.68534,07/12/2022,AMSTAR,Saro,Male,Naranjo
10.78557,-85.66902,01/15/2022,LINA,Saro,Male,Naranjo
10.78557,-85.66902,02/27/2022,LINA,Saro,Male,Naranjo
10.78557,-85.66902,03/03/2022,LINA,Saro,Male,Naranjo
10.80762,-85.70203,07/11/2022,LUCI,Saro,Male,Nancite
10.8555,-85.79684,06/06/2022,MATA,Saro,Male,Potrero Grande
10.8555,-85.79684,07/28/2022,MATA,Saro,Male,Potrero Grande
10.8555,-85.79684,09/08/2022,MATA,Saro,Male,Potrero Grande
10.76491,-85.65644,01/19/2022,CREW,Saro,Male,Naranjo
10.76491,-85.65644,07/21/2022,CREW,Saro,Male,Naranjo
10.76491,-85.65644,07/23/2022,CREW,Saro,Male,Naranjo
10.80369,-85.68534,02/21/2022,AMSTAR,Saro,Male,Naranjo
10.86796,-85.85941,06/12/2022,MONO,Saro,Male,Coloradas
10.86796,-85.85941,06/13/2022,MONO,Saro,Male,Coloradas
10.87002,-85.8586,10/25/2022,OCTA,Saro,Male,Coloradas
10.87002,-85.8586,12/18/2022,OCTA,Saro,Male,Coloradas
10.87002,-85.8586,12/27/2022,OCTA,Saro,Male,Coloradas
10.76491,-85.65644,01/22/2022,CREW,Saro,Male,Naranjo
10.8555,-85.79684,10/11/2022,PATO,Saro,Male,Potrero Grande
10.80168,-85.69473,07/26/2022,JEUC,Saro,Male,Nancite
10.79349,-85.67502,02/20/2022,TERE,Saro,Male,Naranjo
10.79349,-85.67502,03/02/2022,TERE,Saro,Male,Naranjo
10.80369,-85.68534,02/14/2022,AMSTAR,Saro,Male,Naranjo
10.86691,-85.85809,06/15/2022,ZOTA,Saro,Male,Coloradas
10.86691,-85.85809,06/25/2022,ZOTA,Saro,Male,Coloradas
10.86045,-85.85512,11/12/2022,CHAI,Tom?s,Male,Coloradas
10.80762,-85.70203,07/03/2022,JAEM,Tom?s,Male,Nancite
10.8555,-85.79684,06/09/2022,MATA,Tom?s,Male,Potrero Grande
10.8555,-85.79684,06/30/2022,MATA,Tom?s,Male,Potrero Grande
10.8555,-85.79684,07/05/2022,MATA,Tom?s,Male,Potrero Grande
10.8555,-85.79684,07/31/2022,MATA,Tom?s,Male,Potrero Grande
10.8555,-85.79684,09/01/2022,MATA,Tom?s,Male,Potrero Grande
10.80371,-85.69659,06/06/2022,CALU,Tom?s,Male,Nancite
10.86691,-85.85809,07/10/2022,ZOTA,Tom?s,Male,Coloradas
10.86691,-85.85809,07/15/2022,ZOTA,Tom?s,Male,Coloradas
